id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
VIAGRA CLOCK,0.0057370467,0.0058610803,0.005644045,0.005676455,0.0056063933,0.005620628,0.005562117,0.0054312283,0.005648602,0.00524994,0.0056794826,0.005552832,0.0057742973,0.005809935,0.0056372294,0.0056367163
HOTTIES,0.004399756,0.00482741,0.004603444,0.0044423416,0.0047371327,0.004962451,0.00450896,0.004771773,0.0046495083,0.004512349,0.0044407835,0.0045093945,0.0046582404,0.005119498,0.004506572,0.00468396
BASEBALL,0.010276115,0.01032719,0.010025168,0.0104511045,0.010090694,0.009810781,0.0099511575,0.0104036685,0.010506137,0.010103574,0.010626704,0.009757606,0.010485035,0.010060251,0.009713085,0.010040874
METRO,0.0027765073,0.0029059148,0.0025169558,0.0028870488,0.0028248632,0.003014243,0.0029112862,0.002924246,0.002691496,0.0029279515,0.0028308094,0.0029119744,0.0027548228,0.0029629564,0.0026187822,0.0027866813
FATHER-IN-LAW,0.010191444,0.009950962,0.010126526,0.010126651,0.0098660225,0.010144718,0.010694968,0.009861188,0.010058675,0.009963887,0.009908913,0.009772632,0.010326372,0.009588392,0.010093192,0.009927754
ANNUAL TRADITION,0.015636072,0.0155835105,0.014984649,0.015103554,0.014940022,0.015308197,0.015275657,0.014647594,0.015167415,0.015018307,0.015500883,0.014796047,0.015289157,0.015421208,0.015655879,0.015076803
ROSEMARY AND GARLIC CHICKEN SAUSAGE,0.0067411806,0.006315695,0.006912238,0.0066229873,0.006273598,0.006420615,0.0073267715,0.00649145,0.00655827,0.0070682773,0.0068058423,0.0064979475,0.006685909,0.006608721,0.0066992133,0.006592365
CUMIN MAYO,0.018800382,0.018922746,0.018854663,0.019789666,0.0187225,0.018310968,0.019612148,0.018089844,0.019157369,0.01977771,0.019062586,0.019280374,0.018552152,0.019691695,0.018912612,0.019406412
ROASTED PEPPERS,0.01682907,0.017128823,0.017309293,0.017165158,0.015796963,0.016177364,0.017516308,0.016346619,0.016762845,0.016749818,0.017456755,0.016691867,0.016698442,0.016792737,0.017809376,0.017242372
STAFF VACATIONS,0.010191201,0.010318175,0.010226311,0.009714142,0.009985071,0.009839142,0.010009586,0.010051797,0.0097216405,0.00930125,0.009798841,0.01030352,0.009862703,0.010105389,0.0106024975,0.009871606
$20-$30,0.031761337,0.03285398,0.032977965,0.033943795,0.031321507,0.030245278,0.031935584,0.029926296,0.031253695,0.033293575,0.032912713,0.03134466,0.033480495,0.032763947,0.03191569,0.033367153
10:20,0.0077135004,0.0073803496,0.0077327834,0.0076006167,0.007841282,0.0076056262,0.007582246,0.0069658477,0.007653239,0.0072477693,0.007620704,0.008196314,0.0074724983,0.007328742,0.0075130826,0.007632462
10:40,0.012719396,0.012590675,0.013113204,0.013051162,0.013342699,0.012803636,0.013346427,0.012795211,0.01319897,0.0127516,0.012552887,0.013101721,0.012854455,0.013053594,0.012834658,0.01329674
THE DOGS,0.0019035935,0.0019411118,0.0019904734,0.0019982723,0.0019631675,0.0019550319,0.0020243644,0.0020362516,0.0018363558,0.001883601,0.0017560543,0.0019431188,0.001952694,0.0017655904,0.0018865896,0.002007393
TATER TOTS WITH CHEESE,0.01831437,0.019195836,0.019461563,0.0190099,0.018718146,0.019045722,0.019242242,0.018438984,0.018514128,0.019037802,0.01890345,0.01981897,0.018465627,0.018823612,0.018695166,0.019122418
11:15,0.010610021,0.011068796,0.010941269,0.01098811,0.010822041,0.011209827,0.010341821,0.010912781,0.01084759,0.01038313,0.010613826,0.010494686,0.011469029,0.010702133,0.0106480615,0.011450482
JACK DANIELS SAUSAGE DOG,0.009974465,0.010202952,0.010227288,0.009542991,0.009863528,0.009780513,0.009793663,0.009563623,0.009819588,0.010063758,0.009812374,0.010553347,0.010381808,0.009528558,0.010050289,0.009800348
WEEKLY ROTATION,0.03014309,0.031115483,0.030297374,0.03223621,0.030843914,0.02987239,0.031891245,0.029754618,0.031594355,0.03277038,0.033737652,0.03189964,0.032509435,0.031601332,0.031005139,0.031616785
ICON,0.005269858,0.0056501813,0.0050634993,0.005536782,0.00541397,0.005466168,0.005331345,0.005266699,0.005772501,0.0054614665,0.0051647453,0.0056265406,0.0050479556,0.005409055,0.0053667603,0.0054670973
ADDISON BUS,0.0086932825,0.008489676,0.008796156,0.008687658,0.008766662,0.008374901,0.008801822,0.008689683,0.00919392,0.0088742925,0.008897249,0.008689406,0.008552714,0.008800149,0.008602209,0.0086619295
BELMONT BUS,0.008764323,0.009040171,0.008934958,0.009284055,0.008814533,0.008924644,0.009156223,0.008561848,0.009103492,0.008942054,0.009199705,0.008842127,0.009132606,0.009603541,0.009228086,0.009007337
SACRAMENTO,0.015884865,0.016456112,0.014970183,0.015926404,0.015351834,0.015642196,0.015324254,0.015614688,0.01523021,0.015194858,0.015852626,0.01550006,0.016027296,0.016148992,0.016071409,0.015775695
CHEF FRIEND,0.042798184,0.04397149,0.042928044,0.043616913,0.043700747,0.043762922,0.04406389,0.042931244,0.043695413,0.04120579,0.042476006,0.0431398,0.04292631,0.042674772,0.044170454,0.04392743
FOIE GRAIS DOG,0.0070907488,0.0072475467,0.006592889,0.006636383,0.0064687785,0.006850023,0.0069767674,0.006614236,0.0067091165,0.006598273,0.0067608384,0.0062344423,0.006603809,0.006490436,0.006739537,0.0068360227
VEAL/PORK NUMBER,0.01226915,0.012617473,0.012288915,0.012893623,0.012152763,0.012686435,0.01277663,0.012764782,0.012776991,0.01245221,0.012905645,0.013078678,0.013370048,0.012819879,0.012992701,0.013254336
BLUE CHEESE NUMBER,0.0082862545,0.008960599,0.008458329,0.008960264,0.00846754,0.009262746,0.009294452,0.008575488,0.008917783,0.0086107375,0.009163288,0.008840255,0.009400876,0.009038763,0.008841438,0.008941738
DELICIOUS TREATS,0.01637157,0.016556032,0.016494177,0.01704311,0.015907068,0.015621226,0.016390583,0.016293395,0.016235389,0.015827011,0.016360138,0.016724173,0.01604531,0.016313614,0.016789313,0.016136808
20 SOME BELOW WEATHER,0.02416669,0.024032991,0.02427184,0.024449766,0.024200734,0.023893312,0.024785493,0.023429811,0.023929888,0.024504224,0.024316415,0.02450721,0.024877146,0.02454085,0.023943527,0.02362001
BUSINESS HOURS,0.016151045,0.01664194,0.017399859,0.017025525,0.016552895,0.016629511,0.01752674,0.016444612,0.015840545,0.016844992,0.017393429,0.017297518,0.016481606,0.016825354,0.017763913,0.016505076
HD,0.007975822,0.008460851,0.007730269,0.008151595,0.007992551,0.007587252,0.0077799447,0.007823819,0.00819356,0.0077638654,0.008261852,0.007965207,0.00813778,0.007702306,0.0083095245,0.007636601
POLISH DOG,0.017733948,0.017459206,0.017460737,0.017194178,0.017220188,0.016886918,0.017934201,0.01665211,0.017472195,0.017845057,0.017528169,0.017788712,0.016878026,0.017756062,0.018135477,0.017542029
SOUVENIR T-SHIRT,0.005993434,0.0062603243,0.0064021535,0.006143048,0.005798013,0.005818313,0.0061023375,0.00627287,0.0061559128,0.006535627,0.006666108,0.0064827977,0.006006441,0.006535615,0.0056811376,0.006332624
CHEEZ WHIZ,0.03356344,0.03233775,0.031142056,0.03213968,0.032497562,0.03056471,0.03267122,0.03160692,0.031733282,0.031087281,0.031731896,0.032963425,0.031120753,0.031518757,0.032318562,0.032427717
WISCONSIN BRATWURST,0.011527289,0.01185634,0.011625407,0.012174275,0.011569109,0.01220269,0.012006668,0.011525098,0.011558285,0.0124042295,0.011179759,0.01161873,0.0118374545,0.011489641,0.011636804,0.012056054
FOIE GRAS MOUSSE AND SEL GRIS,0.0029777412,0.002909461,0.0027974888,0.0028122282,0.0027778917,0.002960443,0.0028120412,0.0030605302,0.0028655767,0.0027629621,0.002823599,0.002862062,0.0030608228,0.0029532143,0.002741813,0.0026711375
THURINGERS,0.005578469,0.0053083273,0.0054289335,0.0058703804,0.0057605663,0.0052940245,0.0055893995,0.005515102,0.005166459,0.005327599,0.005405997,0.005830333,0.005776353,0.0056021493,0.005857434,0.0056217927
SAUSAGE STAPLES,0.0056258133,0.005697747,0.00545525,0.005707944,0.006077287,0.005697462,0.0055948175,0.005545901,0.0057724803,0.0059414078,0.005864055,0.0056117545,0.0054716626,0.0056093843,0.0055223787,0.0054309014
WEEK'S SPECIAL DOG,0.0028874914,0.0025716682,0.0029026507,0.0029435907,0.0029569943,0.0027938662,0.003035436,0.0028372954,0.0028649822,0.0029316738,0.0031735115,0.0029725549,0.0030766171,0.0029659686,0.0029893252,0.0032456366
DUCK FRIED FRENCH FRIES FRIDAY,0.02470763,0.025157657,0.026104601,0.025733735,0.025241558,0.02426171,0.025681786,0.024721136,0.025028804,0.025183013,0.025627784,0.02517139,0.02527963,0.02499288,0.025397368,0.026403919
KID FRIENDLY,0.012385372,0.012467049,0.012705609,0.012887226,0.01287918,0.012795684,0.013507501,0.012677012,0.0124926,0.0127671305,0.012984049,0.012508429,0.01244046,0.01277195,0.0126263965,0.012937767
OPERATION,0.007821983,0.00775457,0.0074636266,0.007836747,0.008015291,0.007968791,0.00787697,0.007691654,0.0077386806,0.0076721683,0.007700419,0.008001532,0.0075635924,0.007950201,0.008218456,0.007911261
1121 PEOPLE,0.002663527,0.0025571168,0.0026142728,0.0027928306,0.0028794785,0.0025566283,0.002612153,0.0028110377,0.0028831956,0.0026766746,0.0026544943,0.002839995,0.0028199614,0.0028203754,0.0029228446,0.0026075204
BAN OF FOIE GRAS,0.0083847325,0.008899232,0.008218301,0.008368198,0.008492907,0.008432989,0.009249404,0.008557015,0.008052954,0.0090511795,0.00827345,0.008796873,0.0086437315,0.008245436,0.008053417,0.009045253
ENCASING MEAT SYMPHONIES,0.011614943,0.010798795,0.01140571,0.011699127,0.01099145,0.011517342,0.010943227,0.011121387,0.010985535,0.0108453985,0.011212579,0.010504397,0.011230973,0.011123107,0.0112996455,0.011083908
ADVENTUROUS PALATE,0.012430744,0.012257905,0.011600185,0.012833075,0.011914829,0.012559364,0.012545922,0.012462776,0.012077977,0.012334545,0.012256606,0.012200613,0.012405859,0.012570661,0.011897317,0.012419042
YUMMMMMM,0.0020328248,0.0018363388,0.0018215614,0.0019823327,0.0019972452,0.0019234876,0.0016758093,0.0020297973,0.002059571,0.0019095837,0.0019856151,0.0019406872,0.0020104893,0.0020214142,0.0019549872,0.0019219082
FRITES,0.014326238,0.01360187,0.013431843,0.014684241,0.01360832,0.0133782765,0.013458662,0.013594497,0.014152372,0.0142835025,0.014623065,0.013387554,0.013963907,0.01383519,0.013469361,0.014149887
MY BOY,0.0056902897,0.005475569,0.0050405944,0.005605336,0.005215967,0.0053810515,0.0055194683,0.0057024085,0.0055539142,0.005447291,0.005615665,0.0053684507,0.0056564836,0.0052800514,0.0050713266,0.0052743885
THIS MAN,0.0053012096,0.0058248304,0.0054308074,0.005424925,0.0053594876,0.005489438,0.0054826657,0.0054796087,0.0052834153,0.0060979263,0.005540191,0.0058743213,0.0055357795,0.0055867806,0.0058621075,0.005391582
SPECTACULAR,0.0067730634,0.0066346265,0.0068896944,0.0067468314,0.006533148,0.006849841,0.0070904894,0.0065539805,0.0064532575,0.006507332,0.006833856,0.007091338,0.0070415516,0.007032268,0.0067635067,0.0067294836
JACK DANIELS SPECIAL DOG,0.0065889806,0.0071670916,0.0066471626,0.0069013583,0.0070235804,0.006890394,0.006632855,0.0067372704,0.0064262757,0.0074940007,0.006926596,0.0067873476,0.0069960523,0.0070020286,0.0067096376,0.0068235267
MIRACLE MILE,0.0075568566,0.007628531,0.007734779,0.007591107,0.007597532,0.007454081,0.0076078107,0.0073479684,0.008191343,0.007286225,0.007986298,0.0075016757,0.0070671896,0.008089801,0.007882776,0.0076254746
CRAYFISH / PORK SAUSAGE SPECIAL,0.012151469,0.0119827185,0.012577284,0.012506111,0.012609672,0.012082741,0.012907435,0.012560335,0.012957897,0.012670126,0.012179844,0.012255063,0.012832865,0.011808091,0.012409407,0.012864655
SAX HOTEL,0.01508536,0.014943117,0.014901914,0.0152732115,0.014889044,0.014753741,0.015143401,0.014916869,0.014893681,0.015062411,0.015053576,0.014587695,0.015377845,0.015006073,0.014603343,0.015142094
FRANKIE,0.008076791,0.008442307,0.00833617,0.007921047,0.007941956,0.007633825,0.008198729,0.008112484,0.008612734,0.008383694,0.008200088,0.008398298,0.008232362,0.008286331,0.008312885,0.008181583
CURRY PORK,0.006728406,0.0067845304,0.0065844036,0.0068734223,0.006777687,0.0069065755,0.00701291,0.006686216,0.0065819137,0.0073357,0.007033669,0.006573589,0.006526176,0.007041279,0.006786903,0.0067413207
FOLLOWERS,0.037704498,0.036868706,0.03789094,0.037782438,0.035535716,0.034844637,0.038813397,0.03543859,0.036728986,0.038214292,0.03881851,0.036747925,0.036935486,0.039683357,0.037168663,0.038187817
RELIGIOUS EXPERIENCE,0.03239479,0.031639192,0.03357527,0.034033,0.032641254,0.032095697,0.032526173,0.029988706,0.031532034,0.032470375,0.03408339,0.033488095,0.03366448,0.033614676,0.03306408,0.032345667
WALLS,0.04869853,0.04800977,0.049548328,0.05133565,0.04594254,0.045331057,0.04837021,0.04551327,0.047877602,0.04823494,0.048000835,0.04832217,0.04671368,0.04854662,0.047218893,0.047719836
LOU MALNATI'S,0.008456355,0.008148264,0.0084504,0.008516907,0.0081662405,0.008459856,0.008604905,0.008813139,0.008288984,0.008190586,0.008018089,0.0077683493,0.008232962,0.008527894,0.007934302,0.008282818
UNREAL,0.0074414117,0.0070034126,0.0072882557,0.006724964,0.0068815434,0.007155494,0.007120167,0.006489738,0.006991856,0.0067941146,0.007181729,0.0070422497,0.0073670726,0.0071701263,0.0076175425,0.0072568934
RUBEN DOG,0.011146827,0.011018987,0.010799989,0.010947196,0.010716766,0.010939645,0.011596547,0.01085007,0.011171604,0.010607617,0.011256669,0.010612456,0.011038994,0.011063661,0.010695619,0.010919934
ENCASSED MEAT,0.019328441,0.019172307,0.019831669,0.019163081,0.018483173,0.01898366,0.019308228,0.01854077,0.018992105,0.019128682,0.019063698,0.018772595,0.019176446,0.018994804,0.018757958,0.01909069
FOIE GRAS AND SAUTERES DUCK SAUSAGE,0.037340105,0.037676647,0.037273142,0.037425965,0.03730522,0.03676968,0.037258074,0.037962515,0.03898021,0.038054086,0.03745442,0.0374983,0.03732067,0.03741978,0.03704253,0.03823948
SMOKED CUMIN GOUDA CHEESE,0.016687367,0.016037757,0.016270725,0.015471838,0.015763309,0.015701365,0.016655367,0.016239913,0.015895218,0.016610315,0.016654663,0.016466781,0.016148165,0.016993573,0.016457,0.015984975
HOT DOG ENTHUSIAST,0.014799401,0.015124647,0.015278053,0.015046516,0.014593203,0.014132783,0.015672151,0.014467395,0.01493153,0.015162574,0.015330378,0.015063209,0.014512821,0.0149163585,0.015258636,0.015204331
BBQ DAVE,0.0037042662,0.0035743327,0.00365579,0.003793744,0.0036724014,0.0035458854,0.0035660865,0.0035005286,0.0037597546,0.0036982044,0.003781847,0.0039252583,0.0037958166,0.0037850905,0.0036104526,0.0038006008
GRAHAM PARKER,0.014711306,0.014765671,0.0147638535,0.0148278475,0.014280495,0.01442762,0.014450489,0.014347333,0.0147027075,0.0152667295,0.014621692,0.014389774,0.014247242,0.014646383,0.0143594565,0.014622644
THAI DUCK SAUSAGE,0.0079978,0.008485656,0.008187525,0.008551753,0.008213313,0.008002296,0.008199839,0.008061733,0.008164357,0.008142657,0.00817028,0.007943269,0.0076113315,0.008051824,0.008322806,0.008141911
COLLEGE SONS,0.008981483,0.008846572,0.008696383,0.009496789,0.008894933,0.008661493,0.009179332,0.008814902,0.009388795,0.009207439,0.008771731,0.009317782,0.008852884,0.008654624,0.008728809,0.009354458
GYRO AND BEEF SAUSAGE,0.0103493575,0.009866303,0.010033047,0.00995442,0.010239305,0.01016637,0.010111287,0.00981276,0.009543678,0.010203356,0.0099602975,0.010138836,0.010200742,0.009976969,0.010226721,0.01008678
3:15,0.006264624,0.006470319,0.0063822796,0.0062645916,0.006320169,0.0058870027,0.00656008,0.0062422203,0.006424649,0.005990445,0.0063761054,0.0061148843,0.005955325,0.0064224508,0.006326431,0.005990884
4:30,0.0044373004,0.0047045583,0.004627782,0.004620334,0.0042778924,0.0044050124,0.0043301005,0.004615294,0.0050844224,0.0046390314,0.004477162,0.004305967,0.0040429807,0.0045167278,0.004595572,0.004709141
BURNING MAN,0.0072164033,0.0074831406,0.007983854,0.0077786306,0.007301519,0.0071662758,0.0075655947,0.007694871,0.007588964,0.007566087,0.0075328527,0.006987012,0.0072745085,0.0073457467,0.007718235,0.007409431
TEUBEN - REUBEN SANDWICH,0.008814745,0.0084648505,0.009097641,0.00891288,0.008369597,0.00852938,0.009516109,0.009163015,0.009226599,0.00892448,0.008804647,0.008716704,0.008751024,0.008858489,0.00857937,0.008746073
45 MIN,0.011800513,0.0105087105,0.011072798,0.011545849,0.01075173,0.010910165,0.011810394,0.011082637,0.010871072,0.011480989,0.010588564,0.011030821,0.010959234,0.011498937,0.011064839,0.011167594
BEST HOT DOGS AND POLISH,0.011092097,0.011184954,0.010788577,0.010848271,0.010569103,0.011158338,0.011311064,0.011268858,0.01127094,0.011752896,0.01129381,0.01099121,0.011026278,0.011237087,0.010848625,0.010812313
HIGH QUALITY BUNS,0.0066552386,0.006560159,0.0065906765,0.006220632,0.006283743,0.0064350003,0.0067710453,0.0066014854,0.0063420204,0.006910874,0.006420482,0.0068363277,0.0064922217,0.0065913033,0.006850739,0.0068404926
LINE PARTY,0.0074337125,0.0070107556,0.007960004,0.0071224812,0.0072198985,0.00726905,0.007563961,0.00733645,0.0071412707,0.007862575,0.007284815,0.007516154,0.0072741536,0.007868605,0.0075325826,0.0075427294
NAPS,0.0020654206,0.0022484208,0.0022678147,0.0021751449,0.0022112834,0.002172944,0.0024752587,0.0023829746,0.0023590727,0.0021135802,0.0021822397,0.0021957147,0.0024929917,0.0021042689,0.0020357338,0.0021574374
CHRIS S.,0.0025351688,0.0024292404,0.0027374753,0.0025505542,0.0029619217,0.002787632,0.0026464781,0.0026892438,0.0026680278,0.0026451224,0.0025863405,0.002406911,0.0027017305,0.0029019122,0.0025544008,0.002556855
ELK AND PEAR DOG,0.0072298134,0.0068110833,0.0070233624,0.007467191,0.0069452072,0.0070013246,0.0068964,0.0070410687,0.0072752843,0.007127233,0.0074111,0.0067910203,0.007052189,0.0074094962,0.007311718,0.00719014
WAITING TIME,0.005830449,0.0057195826,0.0058305366,0.005839737,0.006044001,0.005671096,0.005714843,0.0060171485,0.0059117293,0.0058324435,0.0058523896,0.005769483,0.005998811,0.005822778,0.0056630494,0.005897414
IOU,0.01423577,0.014899779,0.013558602,0.014476581,0.014210955,0.014075649,0.013736922,0.013549972,0.013933342,0.013832709,0.014128085,0.013921335,0.013485773,0.013936818,0.014807158,0.014064036
TRUFFLE INFUSED CHICKEN SAUSAGE,0.0042782556,0.0049981363,0.0047649597,0.004752885,0.0045798672,0.004761846,0.004961528,0.004371251,0.004622656,0.004506834,0.004603439,0.0044400953,0.0044085896,0.004810572,0.0046390025,0.004785885
ENERGETIC GUY,0.0059185857,0.0065034665,0.006375621,0.0063854326,0.006188444,0.006103395,0.0066441684,0.005891004,0.00645315,0.0066160504,0.0061771516,0.006323522,0.006305888,0.0063150525,0.0063247858,0.0068254746
SAUSAGE OPTIONS,0.011431744,0.012013739,0.012188492,0.01171794,0.01162256,0.011429854,0.012087524,0.010880081,0.011727827,0.011420289,0.011583808,0.011134744,0.011291678,0.011924081,0.011463363,0.011755256
BITE,0.010845561,0.010965493,0.010999624,0.011220866,0.010544773,0.010518524,0.0111326,0.010979247,0.011236868,0.010911113,0.011242052,0.01120434,0.011040823,0.010643815,0.0109326,0.011084329
BEST DOG IN THE CITY,0.032802638,0.034569576,0.03433911,0.035601825,0.03180478,0.03304354,0.03531721,0.032532822,0.03359013,0.032506514,0.034559637,0.034644134,0.035376653,0.035724968,0.034126654,0.036358945
CAJUN PORK SAUSAGE,0.007620639,0.0075317714,0.007856675,0.0070163016,0.0076735513,0.007280541,0.00778644,0.007484,0.008137662,0.007829181,0.007099282,0.007763253,0.007309074,0.0076424005,0.007507791,0.007171313
ENCLOSED MEAT GODS,0.0076613305,0.007834986,0.007736599,0.007704305,0.0082516,0.008072908,0.008255584,0.0083237905,0.008539882,0.008075604,0.007894887,0.008102782,0.008190064,0.0077466983,0.007534516,0.008573463
GUYS,0.007001843,0.0072435704,0.007266392,0.006873563,0.007201532,0.0074021714,0.007004992,0.007457705,0.007481038,0.007135619,0.0069411276,0.007191092,0.0064703207,0.0068698768,0.0067159897,0.0072977724
EATS,0.008949354,0.008690414,0.008327007,0.009132456,0.008526627,0.008489765,0.008733652,0.009155871,0.009074881,0.008200014,0.008554988,0.008207249,0.0085784085,0.009025967,0.008659023,0.008921551
HIT OR MISS,0.023450863,0.024013529,0.024909295,0.024434749,0.023867117,0.02379432,0.023942359,0.024453871,0.024015136,0.024399411,0.023953488,0.023799878,0.023705045,0.024482789,0.02496595,0.023276042
JEWEL,0.012433646,0.012863317,0.012507442,0.012520783,0.013041092,0.012403687,0.012266818,0.011664781,0.012052114,0.012471067,0.012695607,0.01235939,0.012461938,0.0124064125,0.011847971,0.012692878
MYSTICAL JOURNEY,0.019907154,0.0199161,0.020320678,0.019823201,0.019486424,0.019997856,0.020298693,0.020269573,0.019601949,0.02097429,0.01979608,0.020779548,0.019368507,0.019507987,0.019499091,0.019825898
CATCH A MOVIE,0.012177322,0.011397514,0.011622894,0.012416821,0.01200735,0.011799563,0.011568259,0.011861251,0.011423247,0.011643253,0.011848413,0.011265048,0.011594463,0.011925962,0.011443939,0.011647865
FOIS GRAS WITH TRUFFLE MUSTARD DOG,0.0056548733,0.0056694057,0.005725729,0.0056775827,0.005997954,0.0059199333,0.005895091,0.005927981,0.0058152173,0.0056127417,0.005762511,0.0057192,0.005878539,0.0057928534,0.005922046,0.005300933
BURPS,0.024991073,0.025796624,0.025139838,0.024996717,0.025096163,0.025072448,0.025402155,0.025043834,0.025153108,0.025860336,0.024762522,0.025552314,0.026363652,0.024958948,0.025526334,0.02535765
CHECK IT OUT,0.00592274,0.00573177,0.0059837694,0.005941551,0.0055920007,0.0061143395,0.005809638,0.005331614,0.0055891927,0.0060867425,0.005684085,0.00590311,0.005574326,0.0055144476,0.006149752,0.0057068504
TRADITIONAL CHICAGO DOGS,0.007901818,0.0072551765,0.0075262114,0.007349223,0.0075862557,0.0076591703,0.0076022334,0.007258155,0.007488491,0.007988859,0.007383606,0.0077390494,0.0075967726,0.007213919,0.007935902,0.007506117
WOMEN'S BATHROOM,0.0050834,0.0048221173,0.0049536694,0.0053106477,0.004545713,0.0047003683,0.0049732886,0.005330567,0.0050350106,0.005385458,0.0052496777,0.0049878135,0.0049154023,0.005010836,0.0050609866,0.005261449
RIB-EYE HOT DOG,0.013077717,0.012723678,0.013171693,0.013204965,0.012963178,0.012407501,0.013246909,0.013097308,0.012393949,0.013690656,0.012521019,0.013598615,0.013221158,0.013109077,0.012930427,0.013186318
HATE,0.010743642,0.010998065,0.010793794,0.011027761,0.011246291,0.010761517,0.011037053,0.010936582,0.010965705,0.0112225115,0.011118472,0.0112243835,0.011339055,0.011080924,0.0107181035,0.0111015625
GOOGLE MAPS,0.0057191243,0.005558865,0.0057475725,0.0055721165,0.0052950894,0.005365952,0.0054916907,0.0051547894,0.0055355085,0.005856991,0.00520398,0.005559171,0.0052196165,0.005741962,0.0050948574,0.005608202
CELEBRITY OF THE WEEK,0.0075915903,0.0075349025,0.007166151,0.0076670568,0.0074559883,0.007342192,0.007690738,0.0074893693,0.0072864965,0.007742596,0.007301177,0.007279473,0.007282506,0.0075609507,0.007683766,0.0074710026
SCOTT CHRISTMAN,0.006395292,0.0061716232,0.0061254087,0.0056664515,0.0063445135,0.0064831823,0.006179681,0.0060391393,0.0063086953,0.0067550642,0.0059245536,0.0064219316,0.0062755877,0.006181355,0.006374891,0.0062595685
HIGH FIDELITY,0.015618736,0.015525118,0.01579664,0.01590307,0.015243098,0.015625047,0.01623135,0.015917825,0.015491666,0.016008291,0.015761305,0.01586463,0.015244017,0.016445369,0.016581297,0.016080052
LUNCH LINE,0.0068545844,0.0066077462,0.0069189174,0.006921597,0.0069346023,0.0068035703,0.0071576936,0.0070598205,0.0071051605,0.006975892,0.0066234265,0.0071082134,0.00670596,0.006693146,0.006692702,0.0071416236
MID-AFTERNOON,0.007889904,0.007469856,0.00790679,0.007874659,0.007958865,0.008009893,0.008111146,0.008072134,0.00744575,0.007796055,0.0079016555,0.007659482,0.0083397925,0.008096898,0.0076162033,0.007808701
HEIRLOOM TOMATOES,0.018324386,0.017741334,0.019144777,0.01867013,0.018244952,0.018457584,0.019047223,0.018001197,0.017853308,0.017853983,0.018296497,0.01827412,0.01892669,0.019110164,0.018100109,0.018259358
CASH REGISTER,0.01666784,0.017223567,0.016955264,0.017483838,0.01679422,0.016659327,0.01710058,0.017312419,0.016824413,0.017491806,0.016980119,0.017075352,0.01660573,0.016970284,0.016913136,0.017135993
CLASSY,0.0123902345,0.0123914685,0.012874682,0.012185777,0.0128196,0.012620624,0.012532797,0.0124598835,0.01255825,0.012799644,0.012532673,0.012320467,0.01265913,0.012963907,0.012796674,0.012442853
2:30 PM,0.008122407,0.007816985,0.00802391,0.007918178,0.007510374,0.008108186,0.0078262,0.007797358,0.007843822,0.008081567,0.007834149,0.008005004,0.008154999,0.007825091,0.007953346,0.007351841
LADIES,0.00587988,0.0059871897,0.006080231,0.0060131764,0.006047641,0.006081531,0.0060404236,0.0060750265,0.006066081,0.0060137454,0.0059441775,0.0057347557,0.0059725386,0.005912428,0.0061629964,0.0061352123
USA,0.015057501,0.015459876,0.015490727,0.014925995,0.01508577,0.015090283,0.015582614,0.015677195,0.015479965,0.015537923,0.015314697,0.015332494,0.015600038,0.01583334,0.015884165,0.014528773
BEST PLACE,0.012623787,0.012928293,0.013168396,0.0126426015,0.013120653,0.012571761,0.012712646,0.0130977295,0.013040555,0.013277903,0.01226676,0.013101654,0.012787416,0.013000816,0.013148717,0.012421641
SMILING FACE,0.03686928,0.03584273,0.03607432,0.035981707,0.034961842,0.03467089,0.03925821,0.034732122,0.036536172,0.036350116,0.03574614,0.037508696,0.035743516,0.03915913,0.03596814,0.035900645
FOIE GRAS WITH DUCK SAUSAGE,0.0042710835,0.003632105,0.004144375,0.0038788305,0.0040265387,0.0039220513,0.0038921863,0.0040862164,0.00390631,0.003990398,0.0036585305,0.0037868167,0.0040700347,0.0038905365,0.0037924827,0.0039737173
10:30 RUSH,0.006256664,0.0060374388,0.0062303673,0.006361698,0.005928151,0.0059721884,0.0062568076,0.005993897,0.0059663216,0.006240952,0.0064562727,0.006402682,0.006322898,0.0056949053,0.0058567845,0.0061828857
11:30,0.01072479,0.010581,0.011355218,0.010932785,0.01082445,0.01065053,0.010672217,0.010637266,0.011046818,0.010851725,0.010531237,0.010697528,0.010510085,0.01031225,0.010183837,0.010519111
FOOD MENU,0.014889136,0.01516882,0.0146894865,0.015099933,0.015708024,0.014953699,0.01490107,0.013690203,0.014774062,0.014635827,0.014695703,0.014946479,0.015034839,0.014646462,0.015170357,0.014736837
BACK,0.0077251163,0.0077448105,0.0074063176,0.008308524,0.008366815,0.007841799,0.007932845,0.007854568,0.007636684,0.007652385,0.008282676,0.007920863,0.0077771847,0.008109118,0.007823436,0.008010119
INDIANA,0.032386277,0.03177336,0.03245968,0.032461137,0.032628834,0.031452235,0.03258322,0.031825073,0.031413436,0.031678393,0.03271633,0.031559628,0.03242106,0.031193797,0.031643644,0.033355728
BEARS,0.0034702579,0.003540875,0.0034460605,0.0036494215,0.0034251167,0.003343552,0.0036320856,0.0032823854,0.003498321,0.0035963776,0.00329476,0.0032346738,0.0037693563,0.0035336253,0.0034614801,0.0033080971
